objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass,photoZ,photoErr
1237665442594160746,3,20.50564,0.08266198,19.86056,0.02012993,19.01609,0.01438232,18.65512,0.01627629,18.05443,0.0316125,0.3006656,2.904237E-05,0,QSO,STARBURST BROADLINE,0.314643,0.048959
1237667734492152096,3,19.65583,0.03561338,19.44148,0.01437023,19.0482,0.01315325,18.70086,0.01266477,18.51385,0.03070837,0.5015989,4.116322E-05,0,QSO,BROADLINE,0.496043,0.111132
1237661387068473447,3,19.56221,0.03891832,19.32444,0.01444428,18.84291,0.01329857,18.59753,0.01415034,18.26847,0.03646209,0.2646051,4.123251E-05,0,QSO,STARBURST BROADLINE,0.352964,0.053094
1237663784199782440,3,19.16417,0.02632956,19.03594,0.01024884,18.53549,0.009555776,17.85475,0.008150566,18.0773,0.02579121,0.1426986,8.932836E-05,0,QSO,BROADLINE,0.402321,0.13391
1237663787962466473,3,19.41501,0.06350555,18.62371,0.01301956,17.87596,0.009221547,17.37637,0.0080919,17.3049,0.02360573,0.1857131,2.612105E-05,0,QSO,STARBURST BROADLINE,0.191282,0.032207
1237654605333201023,3,19.53147,0.02910887,19.18534,0.01095093,19.1263,0.01185751,18.88801,0.01226266,18.9045,0.03965755,0.6387586,0.0001700381,0,QSO,BROADLINE,0.089724,0.026866
1237665127469482141,3,18.56549,0.03424087,18.32415,0.01135356,17.64482,0.009398444,17.33844,0.01035523,16.9355,0.02417882,0.3063385,0.0001028203,0,QSO,BROADLINE,0.318145,0.021705
1237651539239305368,3,19.55373,0.09100093,17.89082,0.01057263,16.98399,0.007801349,16.46577,0.007012643,16.05948,0.01861696,0.1434337,4.751065E-05,0,QSO,BROADLINE,0.076649,0.019357
1237663784750284968,3,19.46837,0.02958702,19.3394,0.01304044,19.27172,0.01464725,19.03911,0.01685285,18.7322,0.03863475,0.423527,0.0001246466,0,QSO,BROADLINE,0.610252,0.149641
1237661872940187816,3,19.28134,0.02952918,19.03397,0.01049079,18.53583,0.009533255,18.24832,0.009733039,17.8705,0.02489644,0.2706765,4.558609E-05,0,QSO,BROADLINE,0.350295,0.044456
1237664854720053399,3,19.73497,0.03794832,19.52034,0.01288406,18.98479,0.01186433,18.78152,0.01377672,18.30104,0.02917489,0.2845333,4.231186E-05,0,QSO,STARBURST BROADLINE,0.328246,0.032148
1237660025031295311,3,20.26844,0.07154272,20.11884,0.02487519,19.58639,0.02118072,19.33092,0.02362062,18.85302,0.05505031,0.3674956,4.631032E-05,0,QSO,STARBURST BROADLINE,0.363989,0.072984
1237664092902654145,3,19.08278,0.03138371,18.71081,0.01117627,18.05348,0.008695632,17.69028,0.009048148,17.44639,0.0229495,0.243592,3.306798E-05,0,QSO,STARBURST BROADLINE,0.285215,0.046959
1237663278465220946,3,20.95448,0.09479072,20.67558,0.03141584,20.16614,0.02692595,19.96931,0.03497336,19.14428,0.06396373,0.3355245,9.424609E-05,0,QSO,BROADLINE,0.416498,0.129683
1237661386531471411,3,19.72612,0.04038597,19.29683,0.01342179,18.54303,0.01033235,18.06956,0.009491445,17.83303,0.02209468,0.2374649,5.461566E-05,0,QSO,BROADLINE,0.264915,0.045595
1237659133281173724,3,19.21898,0.03091011,19.08372,0.01196772,18.88676,0.01273603,18.67238,0.01491178,18.46337,0.03662317,0.4226632,7.315375E-05,0,QSO,BROADLINE,0.551743,0.136926
1237665129090056390,3,19.45548,0.03120506,19.24058,0.01179515,18.94051,0.01184129,18.61645,0.01336642,18.24597,0.02887078,0.4021032,0.0001283403,0,QSO,BROADLINE,0.453119,0.126633
1237657189834358887,3,20.52985,0.08270802,19.68406,0.01972422,18.87479,0.01387108,18.41872,0.01314638,17.97074,0.02955735,0.3729235,7.765926E-05,0,QSO,STARBURST BROADLINE,0.250435,0.060142
1237664667359707282,3,19.76803,0.04442251,19.56165,0.0183178,18.80569,0.01290047,18.37898,0.01318224,17.86441,0.02982126,0.3508441,7.627866E-05,0,QSO,BROADLINE,0.342139,0.042294
1237661416601878629,3,19.70662,0.05395443,19.27898,0.01589485,18.34251,0.01110858,17.91319,0.01125215,17.53846,0.02597168,0.2583299,2.823864E-05,0,QSO,BROADLINE,0.325615,0.039568
1237678437017518390,3,20.06384,0.05352376,19.76047,0.01945961,19.58098,0.01897879,19.25471,0.01990703,18.91751,0.04685891,0.4487083,0.0001183363,0,QSO,null,0.61215,0.185261
1237651497366651153,3,19.19443,0.03474276,18.98568,0.01241434,18.50342,0.01079367,18.28211,0.01164417,17.83284,0.02513373,0.3254878,5.024014E-05,0,QSO,BROADLINE,0.328525,0.034842
1237662337861091414,3,18.83434,0.02773412,18.20378,0.007466412,17.61143,0.006498554,17.22034,0.006911797,17.0399,0.01674372,0.1569292,2.494094E-05,0,QSO,BROADLINE,0.183796,0.03195
